date,stock,open,high,low,close,volume,positive_sent,negative_sent,neutral_sent,sent_score,has_disclosure,sma_20,ema_12,ema_26,macd,signal_line,macd_histogram,rsi,next_close,price_change_pct,target,target_encoded
2024-09-27,AP,37.6,38.55,37.35,38.5,2028000,0.0,0.0,1.0,0.0,0,36.5375,37.13286653372206,36.444604941921256,0.6882615918008028,0.6024143835845635,0.0858472082162393,69.76744186046513,38.1,-1.0389610389610353,DOWN,0.0
2024-09-30,AP,38.5,38.5,37.5,38.1,731900,0.0,0.0,1.0,0.0,0,36.655,37.28165629776482,36.56722679807524,0.7144294996895795,0.6248174068055667,0.0896120928840127,65.44117647058826,38.2,0.2624671916010536,FLAT,1.0
2024-10-01,AP,38.0,38.3,37.9,38.2,805200,0.0,0.0,1.0,0.0,0,36.7975,37.42293994426254,36.688172961180776,0.7347669830817622,0.6468073220608058,0.0879596610209564,64.39393939393945,38.05,-0.3926701570680776,FLAT,1.0
2024-10-02,AP,38.0,38.2,37.8,38.05,277500,0.0,0.0,1.0,0.0,0,36.925,37.5194107220683,36.78904903813034,0.7303616839379572,0.6635181944362362,0.066843489501721,62.12121212121208,38.25,0.5256241787122282,FLAT,1.0
2024-10-03,AP,38.3,38.65,38.15,38.25,792100,0.0,0.0,1.0,0.0,0,37.0825,37.63180907251933,36.89726762789847,0.7345414446208594,0.6777228444731608,0.0568186001476985,62.12121212121213,38.0,-0.6535947712418301,FLAT,1.0
2024-10-04,AP,38.25,38.45,37.9,38.0,197500,0.0,0.0,1.0,0.0,0,37.2225,37.68845383059328,36.97895150731341,0.709502323279878,0.6840787402345042,0.0254235830453738,59.55882352941175,38.25,0.6578947368421052,FLAT,1.0
2024-10-07,AP,38.0,39.1,38.0,38.25,1458900,0.0,0.0,1.0,0.0,0,37.3375,37.77484554896355,37.073103247512414,0.7017423014511337,0.6876114524778302,0.0141308489733035,60.992907801418426,38.8,1.4379084967320188,UP,2.0
2024-10-08,AP,38.25,38.8,38.25,38.8,392400,0.0,0.0,1.0,0.0,0,37.4775,37.93256161835377,37.20102152547446,0.7315400928793139,0.696397180558127,0.0351429123211868,62.585034013605416,38.65,-0.3865979381443262,FLAT,1.0
2024-10-09,AP,38.7,38.8,38.5,38.65,178100,0.0,0.0,1.0,0.0,0,37.595,38.04293675399165,37.30835326432821,0.73458348966345,0.7040344423791917,0.0305490472842583,55.72519083969466,38.15,-1.29366106080207,DOWN,0.0
2024-10-10,AP,38.65,38.65,38.05,38.15,287600,0.019614438,0.039332155,0.941053407,-0.019717717,1,37.67999999999999,38.05940802260832,37.37069746697056,0.6887105556377691,0.7009696650309072,-0.0122591093931381,60.33057851239671,37.7,-1.1795543905635535,DOWN,0.0
2024-10-11,AP,38.0,38.05,37.05,37.7,662800,0.0,0.0,1.0,0.0,0,37.7325,38.00411448066858,37.39509024719496,0.6090242334736189,0.6825805787194495,-0.0735563452458306,50.43478260869568,37.75,0.1326259946949526,FLAT,1.0
2024-10-14,AP,37.85,37.95,37.65,37.75,198900,0.0,0.0,1.0,0.0,0,37.785,37.96501994518111,37.42137985851385,0.5436400866672528,0.6547924803090103,-0.1111523936417574,60.82474226804122,38.1,0.9271523178807984,FLAT,1.0
2024-10-15,AP,37.65,38.3,37.55,38.1,329000,0.0,0.0,1.0,0.0,0,37.855,37.98578610746094,37.471648017142456,0.5141380903184825,0.6266616023109048,-0.1125235119924223,61.22448979591838,39.75,4.330708661417319,UP,2.0
2024-10-16,AP,38.1,39.75,37.85,39.75,3352200,0.0,0.0,1.0,0.0,0,37.995,38.25720362939002,37.64041483068746,0.616788798702558,0.6246870415892356,-0.0078982428866776,68.59504132231406,38.1,-4.150943396226412,DOWN,0.0
2024-10-17,AP,38.75,39.3,38.1,38.1,648500,0.0,0.0,1.0,0.0,0,38.005,38.233018455637705,37.67445817656247,0.5585602790752375,0.6114616890864359,-0.0529014100111984,47.01492537313433,37.9,-0.5249343832021072,FLAT,1.0
2024-10-18,AP,38.2,38.55,37.9,37.9,480600,0.0,0.0,1.0,0.0,0,38.055,38.181784847078056,37.69116497829859,0.4906198687794685,0.5872933250250425,-0.096673456245574,48.46153846153844,38.0,0.2638522427440671,FLAT,1.0
2024-10-21,AP,37.9,38.4,37.9,38.0,159700,0.0,0.0,1.0,0.0,0,38.072500000000005,38.15381794752759,37.71404164657277,0.4397763009548185,0.5577899202109977,-0.1180136192561791,48.46153846153844,38.05,0.1315789473684135,FLAT,1.0
2024-10-22,AP,38.0,38.2,37.7,38.05,173600,0.0,0.0,1.0,0.0,0,38.14,38.13784595560027,37.73892745053034,0.3989185050699291,0.526015637182784,-0.1270971321128549,50.0,38.0,-0.1314060446780477,FLAT,1.0
2024-10-23,AP,38.0,38.3,37.8,38.0,161000,0.0,0.0,1.0,0.0,0,38.19,38.11663888550792,37.75826615789847,0.3583727276094492,0.492487055268117,-0.1341143276586677,47.99999999999999,37.4,-1.5789473684210564,DOWN,0.0
2024-10-24,AP,38.05,38.05,37.4,37.4,579900,0.0,0.0,1.0,0.0,0,38.185,38.00638674927593,37.73172792398007,0.2746588252958659,0.4489214092736668,-0.1742625839778009,45.45454545454543,37.8,1.0695187165775364,UP,2.0
2024-10-25,AP,37.4,37.8,37.35,37.8,316700,0.0,0.0,1.0,0.0,0,38.15,37.97463494169502,37.73678511479636,0.2378498268986675,0.406707092798667,-0.1688572658999995,46.66666666666664,37.8,0.0,FLAT,1.0
2024-10-28,AP,37.85,38.3,37.45,37.8,388900,0.0,0.0,1.0,0.0,0,38.135,37.9477680275881,37.74146769888551,0.2063003287025893,0.3666257399794515,-0.1603254112768622,41.93548387096773,37.35,-1.1904761904761794,DOWN,0.0
2024-10-29,AP,37.7,37.9,36.6,37.35,448400,0.0,0.0,1.0,0.0,0,38.0925,37.85580371565147,37.712470091560654,0.1433336240908147,0.3219673168017242,-0.1786336927109094,39.99999999999999,37.8,1.2048192771084223,UP,2.0
2024-10-30,AP,37.4,37.8,36.85,37.8,470000,0.0,0.0,1.0,0.0,0,38.08,37.84721852862817,37.71895378848208,0.1282647401460863,0.2832268014705966,-0.1549620613245102,47.286821705426334,37.5,-0.7936507936507862,FLAT,1.0
2024-10-31,AP,38.2,38.2,37.25,37.5,692700,0.0,0.0,1.0,0.0,0,38.0425,37.7938002934546,37.70273498933526,0.0910653041193398,0.2447945020003452,-0.1537291978810053,48.41269841269838,37.5,0.0,FLAT,1.0
2024-11-04,AP,37.5,37.5,37.25,37.5,3040900,0.0,0.0,1.0,0.0,0,38.0175,37.74860024830774,37.68771758271784,0.0608826655899008,0.2080121347182564,-0.1471294691283555,47.99999999999999,37.5,0.0,FLAT,1.0
2024-11-05,AP,37.5,37.5,37.4,37.5,434900,0.959,0.018,0.023,0.941,1,37.98,37.71035405626039,37.67381257659059,0.0365414796698004,0.1737180037085652,-0.1371765240387647,44.91525423728812,37.7,0.533333333333341,FLAT,1.0
2024-11-06,AP,37.7,38.0,37.5,37.7,2274500,0.0,0.0,1.0,0.0,0,37.925,37.70876112452802,37.675752385732025,0.0330087387959991,0.145576150726052,-0.1125674119300528,26.96629213483144,37.5,-0.5305039787798483,FLAT,1.0
2024-11-07,AP,37.7,37.95,37.15,37.5,417300,0.0,0.0,1.0,0.0,0,37.8675,37.67664402844679,37.662733690492615,0.0139103379541722,0.119242988171676,-0.1053326502175037,39.99999999999996,37.5,0.0,FLAT,1.0
2024-11-08,AP,37.6,37.7,37.2,37.5,2227400,0.0,0.0,1.0,0.0,0,37.835,37.64946802407036,37.65067934304872,-0.0012113189783633,0.0951521267416682,-0.0963634457200315,42.85714285714285,37.55,0.1333333333333257,FLAT,1.0
2024-11-11,AP,37.5,37.7,37.3,37.55,3009600,0.0,0.0,1.0,0.0,0,37.8275,37.63416525113646,37.643221613934,-0.009056362797537,0.0743104288338271,-0.0833667916313642,41.81818181818173,37.55,0.0,FLAT,1.0
2024-11-12,AP,37.5,37.65,37.3,37.55,828100,0.0,0.0,1.0,0.0,0,37.8175,37.62121675096162,37.63631630919814,-0.0150995582365212,0.0564284314197574,-0.0715279896562787,40.74074074074071,37.5,-0.1331557922769564,FLAT,1.0
2024-11-13,AP,37.5,37.7,36.9,37.5,2089900,0.0,0.0,1.0,0.0,0,37.7875,37.60256802004445,37.6262188048131,-0.0236507847686482,0.0404125881820763,-0.0640633729507245,40.74074074074071,36.9,-1.600000000000004,DOWN,0.0
2024-11-14,AP,37.3,37.3,36.85,36.9,793600,0.0,0.0,1.0,0.0,0,37.645,37.4944806323453,37.57242481927139,-0.0779441869260892,0.0167412331604432,-0.0946854200865325,40.74074074074071,37.15,0.6775067750677507,FLAT,1.0
2024-11-15,AP,36.9,37.3,36.75,37.15,207200,0.0,0.0,1.0,0.0,0,37.5975,37.44148361198449,37.541134091917954,-0.0996504799334658,-0.0065371094583385,-0.0931133704751272,37.254901960784295,36.8,-0.9421265141319016,FLAT,1.0
2024-11-18,AP,37.1,37.3,36.75,36.8,528100,0.0,0.0,1.0,0.0,0,37.5425,37.34279382552533,37.4862352702944,-0.143441444769067,-0.0339179765204842,-0.1095234682485827,32.75862068965512,37.5,1.902173913043486,UP,2.0
2024-11-19,AP,36.85,37.5,36.85,37.5,199000,0.0,0.0,1.0,0.0,0,37.5175,37.36697939082913,37.487254879902224,-0.1202754890730943,-0.0511894790310063,-0.069086010042088,52.380952380952365,37.55,0.1333333333333257,FLAT,1.0
2024-11-20,AP,37.5,37.55,37.3,37.55,1188000,0.0,0.0,1.0,0.0,0,37.4925,37.39513640762465,37.49190266657613,-0.096766258951483,-0.0603048350151016,-0.0364614239363813,45.45454545454546,37.75,0.5326231691078638,FLAT,1.0
2024-11-21,AP,37.6,37.9,37.6,37.75,744900,0.0,0.0,1.0,0.0,0,37.48,37.449730806451626,37.51102098757049,-0.0612901811188635,-0.060501904235854,-0.0007882768830094,54.71698113207547,37.85,0.2649006622516594,FLAT,1.0
2024-11-22,AP,37.8,37.9,37.7,37.85,1053300,0.0,0.0,1.0,0.0,0,37.502500000000005,37.51131068238215,37.53613054404675,-0.0248198616646035,-0.0533654957216039,0.0285456340570003,56.36363636363637,37.95,0.2642007926023815,FLAT,1.0
2024-11-25,AP,37.85,37.95,37.7,37.95,3656400,0.0,0.0,1.0,0.0,0,37.51,37.578801346631046,37.56678754078403,0.0120138058470189,-0.0402896354078793,0.0523034412548983,57.89473684210529,37.35,-1.5810276679841937,DOWN,0.0
2024-11-26,AP,37.9,37.9,37.15,37.35,185300,0.020490069,0.243831128,0.7356788029999999,-0.223341059,1,37.4875,37.54360113945704,37.55072920442965,-0.0071280649726119,-0.0336573213208259,0.0265292563482139,44.615384615384606,37.35,0.0,FLAT,1.0
2024-11-26,AP,37.9,37.9,37.15,37.35,185300,0.0,0.0,1.0,0.0,0,37.4875,37.51381634877134,37.535860374471895,-0.022044025700552,-0.0313346621967711,0.009290636496219,47.54098360655741,37.2,-0.4016064257028074,FLAT,1.0
2024-11-27,AP,37.35,37.45,37.1,37.2,52700,0.0,0.0,1.0,0.0,0,37.4575,37.46553691049883,37.51098182821472,-0.0454449177158906,-0.034156713300595,-0.0112882044152956,45.31250000000004,37.3,0.26881720430106,FLAT,1.0
2024-11-28,AP,37.8,37.8,37.05,37.3,99200,0.0,0.0,1.0,0.0,0,37.447500000000005,37.440069693499005,37.49535354464325,-0.0552838511442459,-0.0383821408693252,-0.0169017102749207,46.15384615384615,37.3,0.0,FLAT,1.0
2024-11-29,AP,37.3,37.45,37.15,37.3,71400,0.0,0.0,1.0,0.0,0,37.4375,37.41852050988377,37.48088291170672,-0.0623624018229449,-0.0431781930600491,-0.0191842087628957,46.15384615384615,37.3,0.0,FLAT,1.0
2024-12-02,AP,37.5,37.5,37.1,37.3,69900,0.0,0.0,1.0,0.0,0,37.4275,37.40028658528627,37.46748417750622,-0.067197592219955,-0.0479820728920303,-0.0192155193279246,46.87499999999996,37.3,0.0,FLAT,1.0
2024-12-03,AP,37.5,37.5,37.15,37.3,48900,0.0,0.0,1.0,0.0,0,37.4075,37.38485787985761,37.45507794213539,-0.0702200622777766,-0.0524296707691796,-0.017790391508597,57.69230769230767,37.15,-0.4021447721179587,FLAT,1.0
2024-12-04,AP,37.4,37.5,37.1,37.15,136300,0.0,0.0,1.0,0.0,0,37.39,37.34872589834106,37.432479576051286,-0.0837536777102272,-0.0586944721573891,-0.025059205552838,50.0,37.0,-0.4037685060565237,FLAT,1.0
2024-12-05,AP,37.15,37.3,36.9,37.0,532600,0.0,0.0,1.0,0.0,0,37.365,37.29507576013474,37.40044405189934,-0.1053682917645986,-0.068029236078831,-0.0373390556857675,54.34782608695658,36.5,-1.351351351351351,DOWN,0.0
2024-12-06,AP,37.0,37.1,36.5,36.5,1444800,0.0,0.0,1.0,0.0,0,37.3125,37.172756412421705,37.33374449249939,-0.1609880800776864,-0.0866210048786021,-0.0743670751990842,26.19047619047612,37.2,1.9178082191780896,UP,2.0
2024-12-09,AP,36.9,37.45,36.9,37.2,683600,0.0,0.0,1.0,0.0,0,37.295,37.1769477335876,37.32383749305499,-0.1468897594673919,-0.09867475579636,-0.0482150036710318,43.63636363636374,37.5,0.8064516129032182,FLAT,1.0
2024-12-10,AP,37.25,37.5,36.9,37.5,2721700,0.0,0.0,1.0,0.0,0,37.295,37.22664808226643,37.33688656764351,-0.1102384853770814,-0.1009875017125043,-0.0092509836645771,45.61403508771929,37.5,0.0,FLAT,1.0
2024-12-11,AP,37.4,37.6,37.15,37.5,853500,0.0,0.0,1.0,0.0,0,37.325,37.26870222345621,37.34896904411436,-0.0802668206581529,-0.096843365501634,0.0165765448434811,43.63636363636359,37.25,-0.6666666666666667,FLAT,1.0
2024-12-12,AP,37.5,37.5,37.05,37.25,975700,0.0,0.0,1.0,0.0,0,37.33,37.2658249583091,37.34163800380959,-0.0758130455004888,-0.092637301501405,0.0168242560009162,37.93103448275853,36.7,-1.4765100671140865,DOWN,0.0
2024-12-13,AP,37.2,37.2,36.55,36.7,710300,0.0,0.0,1.0,0.0,0,37.325,37.17877496472309,37.29410926278666,-0.1153342980635727,-0.0971767008138386,-0.0181575972497341,38.59649122807015,37.2,1.3623978201634876,UP,2.0
2024-12-16,AP,36.5,37.3,36.5,37.2,1569500,0.0,0.0,1.0,0.0,0,37.31,37.18204035476569,37.28713820628394,-0.1050978515182521,-0.0987609309547213,-0.0063369205635308,47.76119402985076,37.25,0.13440860215053,FLAT,1.0
2024-12-17,AP,37.15,37.5,37.15,37.25,1538100,0.0,0.0,1.0,0.0,0,37.295,37.192495684801735,37.284387228040686,-0.0918915432389511,-0.0973870534115672,0.0054955101726161,50.76923076923072,37.4,0.4026845637583854,FLAT,1.0
2024-12-18,AP,37.35,37.45,37.25,37.4,379100,0.0,0.0,1.0,0.0,0,37.2775,37.22441942560147,37.29295113707471,-0.0685317114732413,-0.091615985023902,0.0230842735506607,51.51515151515154,37.7,0.8021390374331664,FLAT,1.0
2024-12-19,AP,37.4,37.7,37.25,37.7,1122300,0.0,0.0,1.0,0.0,0,37.27,37.29758566781663,37.32310290469881,-0.0255172368821803,-0.0783962353955577,0.0528789985133774,55.55555555555564,37.7,0.0,FLAT,1.0
2024-12-20,AP,37.75,37.8,37.5,37.7,336200,0.0,0.0,1.0,0.0,0,37.25750000000001,37.359495565075605,37.35102120805445,0.0084743570211571,-0.0610221169122147,0.0694964739333719,55.55555555555564,37.2,-1.326259946949602,DOWN,0.0
2024-12-23,AP,37.7,37.9,37.2,37.2,873100,0.13176702,0.085341379,0.782891601,0.046425641,1,37.25,37.3349577858332,37.33983445190226,-0.0048766660690588,-0.0497930267435835,0.0449163606745246,48.78048780487811,37.2,0.0,FLAT,1.0
2024-12-23,AP,37.7,37.9,37.2,37.2,873100,0.277513951,0.008277335,0.714208714,0.269236616,1,37.2425,37.31419504955117,37.32947634435394,-0.0152812948027687,-0.0428906803554206,0.0276093855526518,50.63291139240511,37.2,0.0,FLAT,1.0
2024-12-23,AP,37.7,37.9,37.2,37.2,873100,0.205489144,0.591974378,0.202536478,-0.3864852339999999,1,37.2425,37.29662658038946,37.31988550403143,-0.0232589236419684,-0.0389643290127301,0.0157054053707617,52.63157894736846,37.7,1.3440860215053765,UP,2.0
2024-12-26,AP,37.7,37.75,37.2,37.7,1005200,0.0,0.0,1.0,0.0,0,37.2625,37.35868402956031,37.348042133362426,0.0106418961978818,-0.0290430839706077,0.0396849801684895,65.78947368421058,37.7,0.0,FLAT,1.0
2024-12-27,AP,37.7,37.9,37.35,37.7,753000,0.0,0.0,1.0,0.0,0,37.282500000000006,37.41119417885872,37.37411308644669,0.0370810924120306,-0.0158182486940801,0.0528993411061107,58.06451612903227,38.6,2.38726790450928,UP,2.0
2025-01-02,AP,37.7,38.6,37.45,38.6,622900,0.0,0.0,1.0,0.0,0,37.3475,37.594087382111226,37.46491952448768,0.1291678576235497,0.0131789725694458,0.1159888850541039,64.8648648648649,40.0,3.626943005181343,UP,2.0
2025-01-03,AP,38.5,40.2,38.25,40.0,2146100,0.0,0.0,1.0,0.0,0,37.4825,37.96422778486335,37.65270326341452,0.3115245214488311,0.0728480823453229,0.2386764391035082,74.50980392156865,39.9,-0.2500000000000035,FLAT,1.0
2025-01-06,AP,39.95,39.95,39.6,39.9,706500,0.0,0.0,1.0,0.0,0,37.620000000000005,38.26203889488437,37.819169688346776,0.4428692065375941,0.1468523071837771,0.2960168993538169,76.76767676767678,39.7,-0.5012531328320695,FLAT,1.0
2025-01-07,AP,39.9,39.9,39.1,39.7,636300,0.0,0.0,1.0,0.0,0,37.755,38.483263680286775,37.95849045217295,0.5247732281138298,0.2224364913697877,0.302336736744042,82.60869565217395,39.1,-1.5113350125944618,DOWN,0.0
2025-01-08,AP,39.6,39.65,39.05,39.1,234600,0.0,0.0,1.0,0.0,0,37.885000000000005,38.57814619101189,38.04304671497496,0.5350994760369332,0.2849690883032168,0.2501303877337164,70.2127659574468,39.7,1.5345268542199524,UP,2.0
2025-01-09,AP,39.05,40.0,39.05,39.7,300000,0.0,0.0,1.0,0.0,0,38.010000000000005,38.75073908470237,38.165783995347184,0.5849550893551836,0.3449662885136102,0.2399888008415733,73.33333333333336,39.55,-0.3778337531486289,FLAT,1.0
2025-01-10,AP,39.7,39.95,39.5,39.55,942500,0.0,0.0,1.0,0.0,0,38.1125,38.87370230244046,38.26831851421036,0.6053837882301067,0.3970497884569095,0.2083339997731972,70.47619047619044,39.5,-0.1264222503160484,FLAT,1.0
2025-01-13,AP,39.5,39.8,39.25,39.5,861200,0.603379667,0.01664792,0.379972413,0.586731747,1,38.2125,38.97005579437271,38.3595541798244,0.6105016145483049,0.4397401536751886,0.1707614608731162,67.99999999999997,39.5,0.0,FLAT,1.0
2025-01-14,AP,39.5,40.5,39.35,39.5,2773100,0.0,0.0,1.0,0.0,0,38.325,39.05158567216152,38.444031647985554,0.6075540241759683,0.4733029277753446,0.1342510964006236,67.99999999999997,39.7,0.5063291139240579,FLAT,1.0
2025-01-15,AP,39.35,39.9,39.35,39.7,1656500,0.0,0.0,1.0,0.0,0,38.47500000000001,39.15134172259821,38.53706634072737,0.61427538187084,0.5014974185944437,0.1127779632763962,76.59574468085106,39.7,0.0,FLAT,1.0
2025-01-16,AP,39.65,40.1,39.65,39.7,1899700,0.0,0.0,1.0,0.0,0,38.6,39.23575068835233,38.62320957474757,0.6125411136047632,0.5237061575965076,0.0888349560082555,76.59574468085106,39.45,-0.6297229219143576,FLAT,1.0
2025-01-17,AP,39.75,39.75,38.9,39.45,1020300,0.0,0.0,1.0,0.0,0,38.71,39.26871212091351,38.68445330995146,0.584258810962055,0.5358166882696171,0.0484421226924378,72.72727272727272,39.6,0.3802281368821256,FLAT,1.0
2025-01-20,AP,39.45,39.7,39.35,39.6,425100,0.0,0.0,1.0,0.0,0,38.82000000000001,39.319679486926816,38.75227158328838,0.5674079036384327,0.5421349313433803,0.0252729722950524,70.65217391304346,39.9,0.7575757575757504,FLAT,1.0
2025-01-21,AP,39.6,40.0,39.35,39.9,553900,0.0,0.0,1.0,0.0,0,38.93,39.40895956586115,38.8372885030448,0.5716710628163497,0.5480421576379743,0.0236289051783754,72.4489795918367,39.9,0.0,FLAT,1.0
2025-01-22,AP,39.85,40.3,39.8,39.9,687200,0.0,0.0,1.0,0.0,0,39.040000000000006,39.484504248036366,38.91600787318964,0.5684963748467311,0.5521330010797256,0.0163633737670054,66.24999999999997,40.0,0.2506265664160437,FLAT,1.0
2025-01-23,AP,39.9,40.25,39.9,40.0,1641000,0.0,0.0,1.0,0.0,0,39.18,39.5638112868,38.9963035862867,0.5675077005133033,0.5552079409664412,0.0122997595468621,50.0,40.0,0.0,FLAT,1.0
2025-01-24,AP,40.0,40.25,39.8,40.0,1448000,0.0,0.0,1.0,0.0,0,39.32,39.63091724267692,39.07065146878398,0.5602657738929437,0.5562195075517418,0.0040462663412019,51.92307692307695,39.85,-0.3749999999999964,FLAT,1.0
2025-01-27,AP,39.7,40.0,39.0,39.85,1349800,0.6021685,0.010611737,0.387219763,0.591556763,1,39.4525,39.664622282265086,39.12838098961479,0.5362412926502955,0.5522238645714526,-0.015982571921157,52.9411764705882,39.85,0.0,FLAT,1.0
2025-01-27,AP,39.7,40.0,39.0,39.85,1349800,0.040397126,0.016626835,0.942976039,0.023770291,1,39.56,39.69314193114738,39.18183424964332,0.5113076815040571,0.5440406279579735,-0.0327329464539163,69.2307692307692,39.4,-1.1292346298619895,DOWN,0.0
2025-01-28,AP,39.9,39.9,39.25,39.4,208600,0.0,0.0,1.0,0.0,0,39.645,39.64804317250932,39.19799467559567,0.4500484969136522,0.5252422017491092,-0.0751937048354569,41.666666666666565,39.3,-0.2538071065989884,FLAT,1.0
2025-01-30,AP,39.4,39.75,39.0,39.3,824900,0.0,0.0,1.0,0.0,0,39.68,39.59449806904635,39.205550625551545,0.388947443494807,0.4979832500982488,-0.1090358066034417,42.85714285714285,39.9,1.526717557251912,UP,2.0
2025-01-31,AP,39.2,39.9,39.1,39.9,1088700,0.0,0.0,1.0,0.0,0,39.675,39.64149836611615,39.256991319955134,0.384507046161012,0.4752880093108014,-0.0907809631497894,58.695652173913,39.7,-0.5012531328320695,FLAT,1.0
2025-02-03,AP,39.5,39.95,39.4,39.7,965800,0.0,0.0,1.0,0.0,0,39.665,39.650498617482896,39.28980677773624,0.3606918397466572,0.4523687753979726,-0.0916769356513154,54.00000000000006,40.0,0.755667506297222,FLAT,1.0
2025-02-04,AP,39.95,40.0,39.9,40.0,405200,0.0,0.0,1.0,0.0,0,39.68,39.704268060947065,39.34241368308911,0.3618543778579592,0.43426589588997,-0.0724115180320107,55.76923076923072,40.4,0.9999999999999964,FLAT,1.0
2025-02-05,AP,40.0,41.5,40.0,40.4,3824900,0.0,0.0,1.0,0.0,0,39.745,39.81130374387829,39.42075341026769,0.3905503336105909,0.4255227834340942,-0.0349724498235033,61.66666666666662,42.75,5.816831683168321,UP,2.0
2025-02-06,AP,40.55,43.1,40.55,42.75,8392600,0.0,0.0,1.0,0.0,0,39.8975,40.26341086020471,39.66736426876638,0.5960465914383306,0.4596275450349415,0.1364190464033891,82.3529411764706,44.5,4.093567251461988,UP,2.0
2025-02-07,AP,42.75,44.5,42.75,44.5,5140500,0.0,0.0,1.0,0.0,0,40.145,40.9151938047886,40.02533728589479,0.8898565188938079,0.5456733398067148,0.344183179087093,86.5671641791045,42.3,-4.943820224719107,DOWN,0.0
2025-02-10,AP,44.25,44.25,42.25,42.3,2615700,0.0,0.0,1.0,0.0,0,40.285,41.1282409117442,40.19383082027296,0.9344100914712428,0.6234206901396204,0.3109894013316223,63.95348837209301,42.75,1.0638297872340492,UP,2.0
2025-02-11,AP,42.35,43.2,42.35,42.75,1973500,0.0,0.0,1.0,0.0,0,40.447500000000005,41.3777423099374,40.38317668543792,0.9945656244994794,0.6976496770115923,0.2969159474878871,65.74585635359117,42.0,-1.7543859649122806,DOWN,0.0
2025-02-12,AP,42.75,43.0,42.0,42.0,1502800,0.0,0.0,1.0,0.0,0,40.5625,41.473474262254726,40.50294137540549,0.9705328868492415,0.7522263189791223,0.2183065678701192,60.30927835051547,42.2,0.476190476190483,FLAT,1.0
2025-02-13,AP,42.0,43.15,42.0,42.2,1228000,0.050884161,0.041144598,0.907971241,0.009739563,1,40.6875,41.58524745267707,40.62864942167175,0.9565980310053276,0.7931006613843634,0.1634973696209642,61.11111111111112,42.2,0.0,FLAT,1.0
2025-02-14,AP,42.2,43.15,42.2,42.2,1630600,0.0,0.0,1.0,0.0,0,40.825,41.67982476764983,40.74504576080717,0.9347790068426534,0.8214363304760215,0.1133426763666318,62.05128205128205,42.0,-0.4739336492891062,FLAT,1.0
2025-02-17,AP,42.5,42.75,41.8,42.0,733900,0.555453539,0.008950464,0.4355959969999999,0.5465030750000001,1,40.945,41.7290824957037,40.83800533408072,0.8910771616229809,0.8353644967054135,0.0557126649175674,60.8040201005025,43.6,3.809523809523813,UP,2.0
2025-02-18,AP,42.2,43.6,42.2,43.6,3838400,0.0,0.0,1.0,0.0,0,41.13,42.01691595790313,41.04259753155622,0.9743184263469118,0.8631552826337132,0.1111631437131985,68.91891891891892,42.7,-2.064220183486236,DOWN,0.0
2025-02-19,AP,42.8,43.45,42.5,42.7,1301400,0.0,0.0,1.0,0.0,0,41.27,42.122005810533416,41.16536808477428,0.956637725759137,0.881851771258798,0.0747859545003389,64.2857142857143,42.2,-1.17096018735363,DOWN,0.0
2025-02-20,AP,42.4,43.35,42.2,42.2,1476300,0.110439003,0.01907181,0.870489187,0.0913671929999999,1,41.38,42.13400491660519,41.242007485902114,0.8919974307030785,0.8838809031476542,0.0081165275554242,59.745762711864415,43.0,1.895734597156392,UP,2.0
2025-02-21,AP,43.0,43.25,42.6,43.0,1562500,0.0,0.0,1.0,0.0,0,41.53,42.26723492943516,41.37222915361307,0.8950057758220922,0.8861058776825419,0.0088998981395502,63.30645161290321,41.2,-4.186046511627901,DOWN,0.0
2025-02-24,AP,43.0,43.0,41.05,41.2,4087100,0.0,0.0,1.0,0.0,0,41.5975,42.10304494029129,41.35947143853062,0.7435735017606717,0.8575994024981679,-0.1140259007374961,54.31654676258994,40.9,-0.7281553398058355,FLAT,1.0
2025-02-25,AP,41.2,41.7,40.85,40.9,706400,0.0,0.0,1.0,0.0,0,41.65,41.9179611033234,41.32543651715798,0.5925245861654176,0.8045844392316179,-0.2120598530662003,51.81159420289856,40.9,0.0,FLAT,1.0
2025-02-25,AP,41.2,41.7,40.85,40.9,706400,0.018702613,0.045867011,0.935430376,-0.027164398,1,41.725,41.76135170281211,41.293922701072205,0.4674290017399016,0.7371533517332748,-0.2697243499933731,41.92139737991266,40.9,0.0,FLAT,1.0
2025-02-25,AP,41.2,41.7,40.85,40.9,706400,0.018380987,0.049089983,0.93252903,-0.0307089959999999,1,41.805,41.62883605622563,41.26474324173353,0.3640928144921034,0.6625412442850406,-0.2984484297929372,31.44329896907217,40.9,0.0,FLAT,1.0
2025-02-25,AP,41.2,41.7,40.85,40.9,706400,0.018512931,0.046594892,0.934892177,-0.028081961,1,41.855,41.51670743219092,41.23772522382734,0.2789822083635798,0.5858294371007484,-0.3068472287371686,40.666666666666686,40.9,0.0,FLAT,1.0
2025-02-25,AP,41.2,41.7,40.85,40.9,706400,0.018532338,0.044357635,0.937110027,-0.025825297,1,41.915000000000006,41.42182936570001,41.21270854058087,0.2091208251191432,0.5104877147044274,-0.3013668895852842,36.87943262411347,40.9,0.0,FLAT,1.0
2025-02-25,AP,41.2,41.7,40.85,40.9,706400,0.016418682,0.094069593,0.889511725,-0.077650911,1,41.96,41.34154792482309,41.18954494498229,0.1520029798408018,0.4387907677317023,-0.2867877878909005,41.26984126984126,40.9,0.0,FLAT,1.0
